SKU,NAME,sell_price,division_id
KES051,Keks Piknik 230g /Pako 20               ,0.578,10
KES052,Keks Piknik pa Sheqer 240g/Pako 20      ,0.795,10
KES053,Flips me kikirik 130gr Koest./ Pako 31  ,0.578,10
KES057,Napolitank Maraska 230g/ Pako12         ,1.538,10
KES059,Keks Petit Beurre Wholemeal 270g/Pako 20,1.064,10
KES060,Mini Paris Vanilla 220g(4X55g)/Pako 12  ,1.125,10
KES061,Mini Paris Cocoa 220g(4x55g)/Pako 12    ,1.125,10
KES062,Mini Paris Peanut 220g(4x55g)/Pako 12   ,1.125,10
KES063,Napolit.Lajthi 500g  1+1gratis/P6       ,1.972,10
KES064,Napolitank Lajthi Koestlin 450g/P12     ,1.89,10
KES065,Napolitanik Vanille 800g/Pako 8         ,3.211,10
KES066,Napolitank Cappuccino 300g/Pako 12      ,1.187,10
KES067,Napolitank Nougat 450g/Pako 12          ,1.89,10
KES068,Napolitank Vanille 450g/Pako 12         ,1.487,10
KES069,Napolitank Qokollate 450g/Pako 12       ,1.487,10
KES070,Keks Speculaas 250g/Pako 12             ,1.084,10
KES071,Keks Petit Beurre 690g/Pako 8           ,1.786,10
KES072,Keks Butter K 900g/Pako 6               ,2.757,10
KES073,Keks Baby ZOO me Banane 180g/P10        ,1.002,10
KES074,Keks Baby  ZOO me Mollë 180g/Pako 10    ,1.002,10
KES075,Keks Baby ZOO me Vanillë 180g/Pako 10   ,1.002,10
KES076,Biskotë Koexi Choco 250g/Pako 12        ,1.187,10
KES077,Keks për Qaj 700g/Pako 6                ,2.364,10
KES078,Napolitank me kakao  Mignon 230g/P12    ,1.445,10
KES079,Rum Kocke 250g/Pako 12                  ,1.187,10
KES080,Napolitank me Rum 250g/Pako 12          ,1.332,10
KES081,Napolitank me Qokolladë  800g/Pako 8    ,3.211,10
KES082,Napolitank Voqne Kocke 1kg/Pako 6       ,4.037,10
KES083,Napolitank Voqne Kocke 200g/P30         ,0.795,10
KES094,Keks Princesa 230g/P12                  ,1.188,10
KES095,Keks Princesa Integrale 230g/P12        ,1.187,10
KES096,Keks Princesa Kakao 230g/P12            ,1.187,10
KES097,Napol.Mocca 500g + Mocca 100g GRATIS/P9 ,1.621,10
KES098,Shkopinjë të njelmët 250g+50g GRATIS/P10,0.599,10
KES099,Keks Princeza 200g/P12                  ,0.909,10
KES100,Shkopinjë te njelmet Beer 45g/P40       ,0.175,10
KES101,Koestlin Saltas Shkopinje te Njelmet 12/,0.85,10
KES102,Koestlin Saltas Shkopinje te Njelmet 42/,0.22,10
KES103,Koestlin Saltas Slani Pereci 12/200g    ,0.81,10
KES104,Koestlin Keks Paris me Çokollate 12/300g,1.55,10
KES105,Saltas shkopinje te njelmet pivski 120g ,0.392,10
KES106,Koestlin Keks Paris me Lemon 12/300g    ,1.54,10
KES107,Koestlin Biskote Mengjesi me Drithera dh,1.06,10
KES108,Koestlin Biskote Mengjesi me Drithera dh,1.06,10
KES109,Koestlin Biskote Mengjesi me Drithera Nu,1.06,10
KES110,Koestlin Biskote Mengjesi me Drithera dh,1.06,10
KES111,Napolitank mocca 180g/P20               ,0.639,10
KES112,Koestlin Keks Paris me Kakao 12/300g    ,1.51,10
KES113,Saltas Sir paprika 40g/P50              ,0.289,10
KES114,Saltas kikiriki (3+1) 160g/P12          ,0.588,10
KES115,.                                       ,0.186,10
KES116,Napolitank voqne kocke 800g Koestlin/P8 ,4.037,10
KES117,Napolitank qoko 740g Koestlin/P6        ,3.036,10
KES118,Napolitank qoko 370g Koestlin/P16       ,1.35,10
KES119,Koestlin Lajthi Napolitanke 16/370g     ,2.04,10
KES120,Napolitank mocca 370g Koestlin/P16      ,1.279,10
KES121,Koestlin Nougat Napolitanke 16/370g     ,1.09,10
KES122,Koestlin Vonqe Napolitanke Kocke 20/180g,0.95,10
KES123,Koestlin Nougat Napolitanke 16/370g     ,2.09,10
KES124,Saltas shkop. te njelmët 220g+Pereci200g,1.156,10
KES125,Biskota mengjesi 2+1 gratis Koestlin/P6 ,1.827,10
KES126,Koestlin Biskote Mengjesi me Kokos dhe Ç,1.12,10
KES127,Biskote mengjesi drithera dhe kumbulla 1,0.914,10
KES128,Koestlin Biskote Mengjesi me Drithera dh,1.12,10
KES129,Biskote mengjesi drithera dhe qumshte   ,0.914,10
KES130,Biskotë qoko origjinal 200g/P12 Koestlin,0.863,10
KES131,Biskotë qoko kokos 200g/P12 Koestlin    ,0.863,10
KES132,Biskotë qoko cripsy 200g/P12 Koestlin   ,0.863,10
KES133,Napolitankë Koestlin e mbeshtjellur me ç,0.84,10
KES134,Napolitankë Koestlin e mbeshtjellur me ç,0.84,10
KES135,Napolitankë Koestlin e mbeshtjellur me ç,0.84,10
KES136,Napolitankë Koestlin e mbeshtjellur me ç,0.84,10
KES137,Shkopinjë të njelmët garlic 40g/P50     ,0.173,10
KES138,Koestlin Chocolate Napolitanke 16/370g  ,2.02,10
KES139,Koestlin Biskote Mengjesi me Çokollate 1,1.12,10
KES140,Koestlin Classic Napolitanke 16/370g    ,1.85,10
KES141,Koestlin Fruits Napolitanke 16/370g     ,1.82,10
KES142,Napolitankë Lemon & Lime 370g Koestlin/P,1.82,10
KES150,Koestlin Saltas me Kikirike 50/40g      ,0.22,10
KES151,Koestlin Saltas me Kikirike 21/100g     ,0.52,10
KSL001,Kiseljak Uje mineral 12/0.5L            ,0.31,10
KSL002,Kiseljak Uje mineral 6/1.5L             ,0.48,10
KSL003,"Pije e gazuar Sensation Limeta Kiwano, 0",0.38,10
KSL004,"Pije e gazuar Sensation Limeta Kiwano, 1",0.58,10
KSL005,Kiseljak Sky Cola 6/0.5L                ,0.4,10
KSL006,"Sky Cola , 1.5L/P6                      ",0.61,10
KSL007,Kiseljak Sky Cola 6/2L                  ,0.99,10
KSL008,Kiseljak Sky Orange 6/0.5L              ,0.45,10
KSL009,Kiseljak Sky Orange 6/2L                ,1.15,10
KSL010,Kiseljak Sky Lemon 6/0.5L               ,0.45,10
KSL011,Kiseljak Sky Lemon 6/2L                 ,1.15,10
KSL012,Kiseljak Sky Cola CAN 12/0.33L          ,0.42,10
KSL013,Kiseljak Sky Cola Zero CAN 12/0.33L     ,0.42,10
KSL014,Kiseljak Sara Uje Natyral 6/1.5L        ,0.45,10
KSL015,Kiseljak Sara Uje Natyral 6/0.5L        ,0.29,10
KUM001,Agranela Kumbulla te thara 14/200g      ,1.79,10
KUM002,Agranela Kumbulla te thara te buta 14/20,1.85,10
KUM003,Agranela Kumbulla te thara 12/500g      ,4.05,10
KUM004,Kumbulla të thara super soft 400g Agran ,2.73,10
KUM005,Kumbulla të thara me bërthamë 200g Agran,1.005,10
KUM006,Pemë të thata të perziera 200g Agra/P14 ,1.786,10
KUM007,Vishnje të thata 150g Agranella/P14     ,1.701,10
KUM008,Kumbulla BIO ORGANIKE të thara pa bertha,2.09,10
KUM009,Agranela - HRB kajsi dhe kakao 15/144gr ,2.39,10
KUM010,Agranela - HRB Hurma dhe kakao 15/144gr ,2.39,10
MAT006,Jamnica Cader e diellit                 ,0.118,10
MES001,"Cornet Vanilla, MESSORI 4 (24x25g)/P24  ",0.352,10
MES002,"Cornet Karamel, MESSORI 4 (24x25g)/P24  ",0.352,10
MES003,"Cornet Lajthi, MESSORI 4 (24x25g/ P24   ",0.352,10
MES004,"Cornet Parties, MESSORI 4 (24x25g)/P24  ",0.352,10
MISU001,Misura Biskota Fibrextra 12/330g        ,2.17,10
MISU002,Misura Biskota me mjalte 12/400g        ,2.6,10
MISU003,Misura Biskota me jogurt 12/400g        ,2.6,10
MISU004,Misura Biskota integrale 12/120g        ,0.96,10
MISU005,Misura Biskota integrale 12/120g        ,0.96,10
MISU006,Misura Biskota me 4 Drithera 12/120g    ,0.96,10
MISU007,Misura Biskota Fibrextra Musli 10/230g  ,1.88,10
MISU008,Misura Biskota Cereale 10/300g          ,1.88,10
MISU009,Misura Biskota me cope çokollate 12/290g,2,10
MISU010,Misura Biskota Multi Cereale 12/330g    ,1.88,10
MISU011,Misura Biskota me Çokollate 8/260g      ,3.06,10
MISU012,Misura Biskota me Kakao 12/290g         ,2.03,10
MISU013,Misura Biskota me cope çokollate 12/290g,2.2,10
MISU014,Misura Feta Integrale Fibrextra 12/320g ,2.65,10
MISU015,Misura Feta Fibrextra 12/320g           ,2.65,10
MISU016,Misura Crackers Integral 12/385g        ,1.98,10
MISU017,Misura Biskota me Fruta Mali 8/260g     ,3.05,10
MISU018,Misura Biskota Portokall&Kungull&Karrote,3.05,10
MISU019,Misura Kroasant me qokollate 8/298g     ,3.041,10
MISU020,Misura Kroasant me Kajsi 8/298g         ,3.041,10
MISU021,Misura Kroasant me Qershi 8/298g        ,3.4,10
MISU022,Misura Kroasant me Mjalte 8/308g        ,3.4,10
MIT001,Xhem Dredhëze 620g/P12 Venac            ,1.8961,10
MIT002,Xhem Mjedre 620g/P12 Venac              ,1.8961,10
MIT003,Xhem Manaferre 620g/P12 Venac           ,1.8961,10
MIT004,Xhem Kajsie 620g/P12 Venac              ,1.6245,10
MIT005,Xhem Pjeshke 620g/P12 Venac             ,1.6245,10
MIT006,Xhem Kumbulle 620g/P12 Venac            ,1.6245,10
MIT007,Xhem Vishnje 620g/P12 Venac             ,1.8443,10
MIT008,Xhem Fruta mali 620g/P12 Venac          ,1.8961,10
MIT009,Xhem Mollë 620g/P12 Venac               ,1.6245,10
MIT010,Pekmez Kumbulle 600g/P12 Venac          ,1.771,10
MIT011,Reçel Mjedre 410g/P12 Venac             ,1.9694,10
MIT012,Reçel Manaferre 410g/P12 Venac          ,1.9694,10
MIT013,Reçel Kajsie 410g/P12 Venac             ,1.5818,10
MIT014,Reçel Vishnje 410g/P12 Venac            ,1.771,10
MIT015,Xhem Dredhëz light 300g/P12 Venac       ,0.7863,10
MIT016,Xhem Mjedre light 300g/P12 Venac        ,0.7863,10
MIT017,Xhem Manaferre light 300g/P12 Venac     ,0.7863,10
MIT018,Xhem Kajsie light 300g/P12 Venac        ,0.7233,10
MIT019,Xhem Kumbulle light 300g/P12 Venac      ,0.7233,10
MIV001,"Ujë i gazuar MG Mivela, 1.5L/P6         ",0.49,10
MIV002,"Ujë lehtë i gazuar MG Mivela, 1.5L/P6   ",0.49,10
MIV003,"Ujë natyral MG Mivela, 1.5L/P6          ",0.49,10
MIV004,Mg Mivela Uje mineral i gazuar 12/0.5L  ,0.33,10
MIV005,Mg Mivela Uje mineral lehte i gazuar 12/,0.33,10
MIV006,Mg Mivela Uje mineral natyral 12/0.5L   ,0.33,10
MIV007,Mg Mivela Uje i gazuar 6/1.35L          ,0.49,10
MIV008,Mg Mivela Uje lehte i gazuar 6/1.35L    ,0.49,10
MIV009,Mg Mivela Uje natyral 6/1.35L           ,0.49,10
MORA001,Morato-Brusketa me Vaj Ulliri 10/150gr` ,1.49,10
MORA002,Morato-Brusketa me Rozmarine 10/150gr   ,1.49,10
MORA003,Morato-Brusketa me Hudher&Bazilik 10/150,1.49,10
MORA004,Morato-Brusketa Domate&Bazil 10/150gr   ,1.49,10
NAT001,"Krem lajthie duo, Pralinutta 400g/P12   ",1.68,10
NAT002,"Krem lajthie, Pralinutta 400g/P12       ",1.68,10
NAT003,"Krem lajthie, Pralinutta 750g/P6        ",2.79,10
NECT001,NECTAR - Family Nectar Fruit Mix 8/1.5L ,1.66,10
NECT002,NECTAR - Family Nectar Qershi 8/1.5L    ,1.57,10
NECT003,NECTAR - Family Nectar Pjeshke 8/1.5L   ,1.69,10
NECT004,NECTAR - Family Nectar Pjeshke 12/1L    ,1.13,10
NECT005,NECTAR - Family Nectar Boronice 12/1L   ,1.25,10
NECT006,NECTAR - Family Nectar Fruit Mix 12/1L  ,1.25,10
NECT007,NECTAR - Family Nectar Portokall 12/1L  ,1.69,10
NECT008,NECTAR - Life Premium Nectar Molle 12/1L,1.36,10
NECT009,NECTAR-Life Premium Nectar Pjeshke 12/1L,1.58,10
NECT010,NECTAR-Life Premium Necta Boronice 12/1L,2.09,10
NECT011,NECTAR -Life Premium Nectar Ananas 12/1L,2.2,10
NECT012,NECTAR - Vocne Kapi Pjeshke 27/200ml    ,0.25,10
NECT013,NECTAR - Vocne Kapi Molle 27/200ml      ,0.25,10
NECT014,NECTAR - Vocne Kapi Fruta Mali 27/200ml ,0.25,10
NECT015,NECTAR - Vocne Kapi Pjeshke 12/1L       ,0.79,10
NECT016,NECTAR - Vocne Kapi Molle 12/1L         ,0.75,10
NECT018,NECTAR - Vocne Kapi Portokall 6/2L      ,1.3,10
NECT019,NECTAR - Vocne Kapi Molle&Pjeshke 6/2L  ,1.18,10
NECT020,NECTAR - Vocne Kapi Fruta Mali 6/2L     ,1.18,10
NECT021,NECTAR - Vocne Kapi Molle 6/2L          ,1.18,10
NECT022,NECTAR - Family Nectar Dredhez 12/1L    ,1.14,10
NECT023,NECTAR - Family Nectar ACE 12/1L        ,1.27,10
NECT024,NECTAR - Family Nectar Molle 12/1L      ,1.18,10
NECT025,NECTAR - Family Nectar Pjeshke 24/200ml ,0.35,10
NECT026,NECTAR - Family Nectar Fruta Mali 24/200,0.35,10
NIM029,Jana uje nat 0.5l+Lion 42g Super cmim/30,0.275,10
NIP001,Nippon - Cokollate me Oriz 24/200gr     ,2.42,10
NIP002,Nippon - Cokollate e bardhe me oriz 24/2,2.42,10
OB001,Orangina 1.5L Pet/ Pako 6               ,1.48,10
OB002,Orangina Regular 12/0.5L                ,0.81,10
OB003,Orangina Tangerine 1.25l/Pako 6         ,1.146,10
OB004,Orangina Tangerine 0.5l/Pako 12         ,0.619,10
OB005,Limon 0.33l/Pako 12 OBALA               ,0.59,10
OB006,Orangina Regular 1.25l/Pako 6           ,1.146,10
OB007,Limon  1L/Pako 6 OBALA                  ,1.043,10
OB009,Orangina Regular 1.25 + 20%l gratis/P6  ,1.146,10
OB010,Limona 6/1.25L                          ,1.15,10
OB011,Limona 12/0.5L                          ,0.62,10
OB012,Orangina Regular CAN 24/0.33L           ,0.89,10
OB013,Limona 0.33l CAN/P24                    ,0.515,10
OB014,Orangina (qelq) 20/0.25L                ,0.75,10
OB015,Limona (qelq) 20/0.25L                  ,0.65,10
OB016,Limona elder 1.5L/P6                    ,1.06,10
OB017,Limona shtog (qelq) 20/0.25L            ,0.5,10
OB018,Limona mente 1.5L/P6                    ,1.1,10
OB019,Limona mint (qelq) 20/0.25L             ,0.5,10
OB020,Spezi 6/1.25L                           ,1.15,10
OB021,Spezi (qelq) 20/0.25L                   ,0.65,10
OB022,Spezi 12/0.5L                           ,0.6,10
OB023,Orangina Regular 6/1.25L                ,1.69,10
OB024,Orangina Rouge (qelq) 12/0.25L          ,0.75,10
OB025,Obala Spezi Can 24/0.33l                ,0.89,10
OKF001,"Coconut drink (pa sheqer), OKF 500ml/P20",0.962,10
OKF002,"Aloe Vera King ( Ananas/Pa sheqer), OKF ",1.02,10
OKF003,"Aloe Vera King ( Shegë/Pa sheqer), OKF  ",1.02,10
OKF004,"Aloe Vera King ( Mango/Pa sheqer), OKF  ",1.02,10
OKF005,"Aloe Vera King ( Dredhëz/Pa sheqer), OKF",1.02,10
OKF006,"Aloe Organic, OKF  500ml/P20            ",1.14,10
OKF007,"Aloe Vera King natyral ( Dredhëz), OKF  ",0.49,10
OKF008,"Aloe Vera King natyral ( Ananas), OKF  2",0.49,10
OKF009,"Aloe Vera King ( Original/Pa sheqer), OK",1.02,10
OKF010,"Aloe Vera King natyral ( Original), OKF ",0.49,10
OKF011,"Aloe Vera King natyral ( Rrush), OKF  24",0.49,10
OKF012,"Smoothie Purple, OKF  500ml/P20         ",1.09,10
OKF013,"Smoothie Orange, OKF  500ml/P20         ",1.09,10
OKF014,"Smoothie Yellow, OKF  500ml/P20         ",1.09,10
OKF015,"Smoothie Red, OKF  500ml/P20            ",1.09,10
OKF016,"Smoothie Green, OKF  500ml/P20          ",1.09,10
OKF017,Aloe Vera King Grappe 500ml/P20         ,1.09,10
OKF018,Aloe Vera King Original Kids 350ml/P20  ,0.741,10
OND001,"Biskota Medenjak, ONDINA, 400gr/P10     ",1.1,10
OND002,"Biskota Medenjak, ONDINA, 150gr/P25     ",0.59,10
OND003,"Biskota Medenjak e madhe, ONDINA, 400gr/",1.1,10
OND004,"Biskota Medenjak e madhe, ONDINA, 50gr/P",0.24,10
OND005,"Biskota Medenjak Integrale, ONDINA, 400g",1.19,10
OND006,"Biskota Medenjak Integrale, ONDINA, 150g",0.66,10
OND007,"Biskota Medenjak e sheqerosur, ONDINA, 4",1.55,10
OND008,"Biskota Medenjak e sheqerosur, ONDINA, 1",0.76,10
OND009,"Biskota Medenjak me xhem kajsie, ONDINA,",0.92,10
OND010,"Biskota Medi me Kakao dhe Mjaltë, ONDINA",1.17,10
OND011,"Biskota Medi me Kakao dhe Portokall, OND",1.34,10
OND012,"Biskota Medi me Kakao, Rum dhe rrush të ",1.34,10
OND013,"Biskota Medi me Kakao e sheqerosur, ONDI",1.27,10
PIA001,Piasten Big Ben Kikirik Confettino 50/10,0.65,10
PIA002,Piasten Big Ben Kikirik Çokollate 50/100,0.65,10
PIA003,Piasten Big Ben Confettino 40/150g      ,1.1,10
PIA004,"Big Ben Lajthi me Çokollatë, PIASTEN 200",2.1,10
PIA005,"Big Ben Lajthi me Çokollatë të zezë, PIA",2.1,10
PIA006,"Big Ben Kikirik me Çokollatë të zezë, PI",1.47,10
PIA007,Piasten Praline Esprit Beige Brown 8/180,1.46,10
PIA008,Piasten Praline Nobliee Red/Black 8/180g,1.46,10
PIA009,Piasten Praline Nobliee Red/Black 12/400,3.03,10
PIA010,Piasten Praline Dark/Light 8/400g       ,3.03,10
PIA011,Piasten Treets Gjalpe Kikiriku 90%  8/34,2.77,10
PIA012,Piasten Treets Gjalpe Kikiriku 50%  8/34,3.03,10
POC005,Poco Loco Chips Natyral Tortilla 20/125g,0.96,10
POC008,Poco Loco Chips Chili Tortilla 20/125g  ,1.07,10
POC025,Poco Loco Salce Dip Medium 12/260g      ,1.55,10
POC026,Poco Loco Salca Dip Hot 12/260g         ,1.55,10
POC039,Poco Loco Tortilla Djeges 12/125g       ,1.2,10
POC040,Poco Loco Tortilla me domate 12/125g    ,1.23,10
REP001,Gold Muesli me kajsi 25g/P24            ,0.215,10
REP002,Gold Muesli me lajthi 25g/P24           ,0.215,10
REP003,Gold Muesli me kumbulla 25g/P24         ,0.215,10
REP004,Gold Muesli me kokos 25g/P24            ,0.215,10
REP005,Corn flakes kako 300g/P12               ,0.801,10
REP006,Corn flakes classic 300g/P12            ,0.687,10
REP007,"Mogador Dobra oatmeal, Mjedër dhe Vanill",0.54,10
REP008,"Mogdor Dobra oatmeal, Cokollatë 20/60gr ",0.54,10
REP009,Mogador Dobra oatmeal Fruta Mali 20/60gr,0.54,10
REP010,Mogador Dobra oatmeal Kumbull 20/60gr   ,0.54,10
REP011,Mogador Dobra oatmeal Brusnicë 20/60gr  ,0.54,10
REP012,Mogador Dobra oatmeal Kokos dhe Rrush 20,0.54,10
REP013,Qullë tërshëre me kumbulla 260g/P10     ,1.555,10
REP014,Qullë me probiotik Millet 180g/P5       ,2.304,10
REP015,Qullë me Qokollade 260g/P10             ,1.555,10
REP016,Qullë me fruta mali 260g/P10            ,1.555,10
REP017,Qullë me mjeder dhe vanille 260g/P10    ,1.555,10
REP018,Qullë me koks dhe rrush 260g/P10        ,1.555,10
REP019,Qullë me boronica te kuqe 260g/P10      ,1.555,10
REP020,Qullë me probiotik natyral 180g/P5      ,2.132,10
REP021,Qullë me probiotik qokolladë 180g/P5    ,2.304,10
REP022,Qullë me probiotik Helda 180g/P5        ,2.304,10
REP024,Mogador Dobra oatmeal Fara Chia dhe Dred,0.54,10
REP025,"Mogador Dobra oatmeal Fara Chia, Boronic",0.58,10
REP026,"Mogador Dobra Oatmel Acai,Aronia&Chia 20",0.58,10
REP027,Mogador Dobra oatmeal Çokollatë dhe Qers,0.58,10
REP028,"Mogador Dobra oatmeal, Cokollate Belgjik",0.54,10
REP029,Mogador Dobra Muesli Çokollatë 15/300gr ,1.95,10
REP030,Mogador Dobra Muesli 35% fruta 15/300gr ,2.04,10
REP031,Mogador Dobra Muesli Mjaltë dhe Lajthi 1,1.95,10
REP032,Mogador Dobra Muesli Mjedër dhe Vanillë ,2.12,10
REP033,Mogador Dobra Muesli Fruta Mali 15/300gr,2.32,10
REP034,Dobra Muesli me oriz dhe Çokollate 55g/2,0.54,10
REP035,Dobra Muesli me oriz dhe Vanille 55g/20 ,0.54,10
RET001,"Jamnica Ambalazh 0,25L/P24              ",0.15,10
RET002,"Jamnica Gajbe 0,25L/P1                  ",3.54,10
RET003,Jamnica Ambalazh 1L/P12                 ,0.15,10
RET004,Jamnica Gajbe 1L/P1                     ,3.54,10
ROB002,Roberto Grocchini Rozmarine 14/250g     ,1.57,10
ROB003,Roberto Grocchini me Kripe 10/250g      ,1.57,10
ROB004,Roberto Grocchini me Sesam 14/250g      ,1.6,10
ROB005,Roberto Grocchini Mignon Rozmarine 10/15,1.03,10
ROB006,Roberto Grocchini Mignon Pizza 10/150g  ,1.03,10
ROB007,Roberto Grocchini Mignon Sesam 10/150g  ,1.03,10
ROB008,"Grocchini Mignon me kripë, ROBERTO 150g/",1.21,10
ROB023,Roberto Brusketa me Vaj Ulliri Extra Vir,1.01,10
ROB024,Roberto Brusketa me Rozmarine dhe Bime A,1.01,10
ROB025,Roberto Brusketa me Hudher dhe Borzilok ,1.01,10
ROB026,Roberto Brusketa me Domate dhe Borzilok ,1.01,10
SAR001,Saray SeviLop Lëpiza me fruta120 10g*6/ ,0.0315,10
SAR002,Saray SeviGum Lëpiza me fruta 10g120*6/ ,0.0315,10
SAR004,Saray Cikilop -Sandviç Biskiut 240g/ P12,0.9257,10
SAR007,Saray Nut Gold Biskota me mjeder 137g/ P,0.6917,10
SAR008,Saray Bistella Mozaik me krem 66g 24*9/ ,0.1862,10
SAR009,Saray Bistella Mozaik me krem 185g/ Pako,0.5778,10
SAR010,Saray Bistella Biskota te mbushura me kr,0.5778,10
SAR011,Saray Biskota Choco Cake 50g 24*6/ P.144,0.1444,10
SAR012,Saray Finger Biscuit 900g/ Pako 8       ,1.3916,10
SAR016,Saray Rogo bar me qokollade 25g 6*24/ Pa,0.0773,10
SAR017,Saray Sorf me karamel dhe nougat 25g 6*2,0.0773,10
SAR023,Saray Stick with susame 50g/ Pako 40    ,0.1394,10
SAR024,Saray Peyk Jelly and granular Biscuits 1,0.3459,10
SAR026,Saray Collection Milky Chocolate 40g 24*,0.1353,10
SAR027,Saray Pastella Hazelnut biscuit 150g/ Pa,0.5768,10
SAR030,Saray Petitbeurre Biscuit 1kg/ Pako 8   ,1.7802,10
SAR031,Saray Tatlim biscuits with Strawberry 80,0.1729,10
SAR034,Saray Milky compound chocolate 3.20g 150,0.0254,10
SAR035,Saray Cikilopcuk cocoa Marshmallow Crema,0.5798,10
SAR036,Saray Dalila Choc.wafers with hazelnut 1,0.8647,10
SAR037,Saray Cikilop smart w Cake40g 18*8/ Pako,0.1587,10
SAR039,Saray Prens sand. cream biscuit 300g/ Pa,0.7019,10
SAR042,Cikilop cuk 48gr/ Pako 24               ,0.1628,10
SAR047,Chocopower Coconut and white sanwich 42g,0.1628,10
SAR048,Crunch Bombonjer me lejthi 300gr/ Pako 6,2.0335,10
SAR050,Crunch Bombonjer me Kokos 300gr/ Pako 6 ,2.0335,10
SAR051,SARAY holley biskote me djathe 70g 2+1gr,0.4578,10
SNC001,"Chips Classic, SAN CARLO 180g/P16       ",1.33,10
SNC002,"Chips Croccante, SAN CARLO 180g/P16     ",1.33,10
SNC003,"Chips Classic, SAN CARLO 50g/P20        ",0.531,10
SNC004,Chips Piu Gusto vivace 150g(279201)/P16 ,1.404,10
SNC005,Chips Piu Gusto Pomo 150g(279202)/P16   ,1.404,10
SNC006,"Chips Piu Gusto Mint & Chili, SAN CARLO ",1.23,10
SNC007,Chips Piu Gusto vivace 50g (305001)/P20 ,0.619,10
SNC008,Chips Piu Gusto pomo 50g (305002)/P20   ,0.619,10
SNC009,Chips Piu Gusto lime 50g (305004)/P20   ,0.619,10
SNC010,Crostini Rusticicubici  75g(3861)/P14   ,0.599,10
SNC011,Chips Trattoria oliva 150g(3125)/P17    ,1.704,10
SNC012,Chips Trattoria romana 150g(3126)/P17   ,1.704,10
SNC013,Chips Trattoria genovese 150g(3127)/P17 ,1.704,10
SNC014,Chips Trattoria romana 40g(3898)/P28    ,0.723,10
SNC015,Bruscheti olivenere 50g(3133)/P40       ,0.898,10
SNC016,Bruscheti peperoring 50g(3134)/P40      ,0.898,10
SNC017,Bruscheti pomo bas(3135)  50g/P40       ,0.898,10
SNC018,Chips Rustica bar 50g(3052)/P20 San Carl,0.578,10
SNC019,"Chips Croccante, SAN CARLO 50g/P20      ",0.531,10
SNC020,"Chips Piu Gusto Paprika, SAN CARLO 150g/",1.23,10
SNC021,"Chips Piu Gusto Tomatto, SAN CARLO 150g/",1.23,10
SNC022,"Chips Piu Gusto Lime & Pink pepper, SAN ",1.23,10
SNC024,"Chips Piu Gusto Ginger, SAN CARLO 150g/P",1.23,10
SNC033,"Chips Piu Gusto Paprika, SAN CARLO 50g/P",0.531,10
SNC034,"Chips Piu Gusto Tomatto, SAN CARLO 50g/P",0.531,10
SNC035,"Chips Piu Gusto Lime & Pink pepper, SAN ",0.531,10
TAD001,"Fara luledielli e zezë, TADIM,175g/P12  ",1.29,10
TAD002,"Fara luledielli me shumë kripë , TADIM, ",0.74,10
TAD003,"Fara luledielli e zezë me shumë kripë,TA",1.29,10
TAD004,"Badem, TADIM, 40g/P22                   ",0.9,10
TAD005,"Badem, TADIM, 90g/P12                   ",2.95,10
TAD006,"Lajthi, TADIM, 90g/P12                  ",1.95,10
TAD007,"Arra indiane, TADIM, 75g/P12            ",2.59,10
TAD008,"Miser, TADIM, 90g/P12                   ",0.89,10
TAD009,"Leblebi e pjekur, TADIM, 180G/P12       ",1.99,10
TAD010,"Perzierje frutash klasik, TADIM, 90g/P12",1.59,10
TAD011,"Perzierje frutash me manaferra, TADIM, 7",1.993,10
TAD012,"Kikirika të pjekur me kripë, TADIM, 180g",1.46,10
TAD013,"Kikirika me kripë, TADIM, 180g/P12      ",1.46,10
TED001,Tedesco Biskota me Çokollate 12/700g    ,2.19,10
TED002,Tedesco Biskota me Krem 12/700g         ,2.19,10
TED003,Tedesco Biskota me Krem&Lajthi 12/700g  ,2.19,10
TED004,Tedesco Biskota Integrale 12/700g       ,2.19,10
TED005,Tedesco Biskota me Drithera&Fibra 12/250,1.2,10
TED006,Tedesco Biskota me drithera&fruta 12/250,1.38,10
TED007,Tedesco Biskota me Drithera te perziera ,1.7,10
TED008,"Biskota të mbushura me krem molle, TEDES",1.33,10
TED009,Biskota të mbushura me krem të frutave t,1.33,10
TED010,"Biskota të mbushura me krem lajthie, TED",1.33,10
TED011,"Biskota të mbushura me krem kakao, TEDES",1.33,10
TED012,Biskota me kakao dhe copëza çokollatë qu,1.2,10
TED013,Tedesco Biskota Digestive 12/250g       ,1.2,10
TED014,Tedesco Biskota me Drithera dhe Fibra Or,2.28,10
TED015,Tedesco Biskota Drithera&Fruta Mali 12/2,1.38,10
TED016,Tedesco Biskota me Drithera&Çokollate 12,2.17,10
TED017,"Tedesco Biskota me Drithera, Mjalte dhe ",1.725,10
TED018,"Tedesco Biskota me Drithera, Mjalte dhe ",1.725,10
TED019,Tedesco - Biskota me Portokall 12/250GR ,1.38,10
TED020,Voglia Di Extra-Biskota me coko dhe fik ,1.95,10
TED021,Voglia Di Extra - Biskota me fruta mali ,1.73,10
TED022,Brezza D'Oriente - Biskota me xhenxhefil,1.38,10
TOM001,Tomatello - Salce Domatesh 12/0.5L      ,0.66,10
TOM002,Tomatello - Salce Domtesh Baz&Ori 12/0.5,0.66,10
